ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,multipoles.0.0.multipole_comps.multipole_comps_0,multipoles.0.0.multipole_comps.multipole_comps_1,multipoles.0.1.multipole_comps.multipole_comps_0,multipoles.0.1.multipole_comps.multipole_comps_1,          log_likelihood,          log_prior,           log_posterior,weight
                0.40593713607013,               -0.17974808291822,                             0.06744519647522773,                             0.24714985937025832,                           -0.016026467553346965,                            -0.02950850176228245,-1.0000000000000002e+148, 3.3379753426406813,-1.0000000000000002e+148,   0.0
                0.24234465958375,               -0.04465461757382,                            0.016388280537438352,                            -0.00341445779967976,                            -0.11936276538609605,                            -0.01863005262820614,-1.0000000000000002e+147, 0.7437391441292756,-1.0000000000000002e+147,   0.0
                0.36418350364239,                0.07379792909674,                            -0.19691786607028297,                            0.054994987766274095,                             0.06851026658966808,                            -0.03487461798845995,-1.0000000000000002e+146,  2.385549513255747,-1.0000000000000002e+146,   0.0
                0.32430954224632,                0.43601764899704,                            -0.09956152406246267,                            -0.03643968557601696,                            -0.03796452031693444,                            0.003700041861227208,-1.0000000000000003e+145, 0.6347671435594536,-1.0000000000000003e+145,   0.0
               -0.11007401092643,                0.51405530475099,                             -0.0387861317099077,                             0.03014489061356238,                             0.08741049995616013,                           -0.055678197242633766,-1.0000000000000002e+144, 0.6576867796948723,-1.0000000000000002e+144,   0.0
                0.06554984983021,                0.08650904836595,                             -0.0753412694881901,                             0.09849377478566977,                             0.11667946636891167,                             0.04006861410981919,-1.0000000000000002e+143, 1.5298461134218955,-1.0000000000000002e+143,   0.0
                0.15233119383919,               -0.27506737304837,                             0.12060400592006128,                            -0.04285444679856738,                            -0.13709471688153277,                            -0.03216095064273599,-1.0000000000000002e+142, 1.8105558998724767,-1.0000000000000002e+142,   0.0
                0.39408846406462,                -0.5703102118692,                            -0.03432360419123436,                             -0.0720529133861467,                             -0.1249294666054117,                           -0.017117365506039095,-1.0000000000000002e+141,  1.113505398014404,-1.0000000000000002e+141,   0.0
               -0.01110784984075,               -0.42166730233419,                            0.013806555584419273,                             0.10653748911026556,                            -0.02840549128877108,                             0.09306738949662047,-1.0000000000000003e+140,  1.050463424304886,-1.0000000000000003e+140,   0.0
               -0.45365640736097,                0.40831864202678,                             0.10684179534644817,                           -0.033484797867345775,                             0.04543372929837053,                              0.1978472835919328,-1.0000000000000002e+139,   2.68720861518668,-1.0000000000000002e+139,   0.0
                0.42452121492285,               -0.09839147561618,                             0.15725300113495666,                              0.0573947020897888,                           -0.028361318966791543,                             0.14541335130350663,-1.0000000000000002e+138, 2.4986032672389697,-1.0000000000000002e+138,   0.0
                 0.0116852688411,               -0.11933385161709,                             0.18814417982238976,                            -0.06131786863615363,                             -0.0901053072296589,                            -0.04469372210406233,-1.0000000000000002e+137,  2.463730430079335,-1.0000000000000002e+137,   0.0
                -0.0100187838025,                0.59989365210504,                           -0.049646845591824466,                            0.007237522684681837,                              0.2028636170215923,                             -0.0572931335793111,-1.0000000000000002e+136,   2.34766706391249,-1.0000000000000002e+136,   0.0
                0.28705406868637,                0.37415039769803,                              0.0216038823430196,                             0.26141699748421265,                             0.04044901601010699,                             0.14391974705852084,-1.0000000000000001e+135,  4.557729539776319,-1.0000000000000001e+135,   0.0
                0.45460362538727,                0.49848198779501,                            0.030459730453831255,                            -0.08362627409091977,                            -0.07092616939712192,                            0.019993539422195353,-1.0000000000000001e+134, 0.6675706010812902,-1.0000000000000001e+134,   0.0
               -0.50000986231676,               -0.55620754495773,                           -0.045207265799557375,                             0.14645046487137942,                            -0.14226814327047044,                            -0.24917669638712353,-1.0000000000000001e+133,   5.29103430770714,-1.0000000000000001e+133,   0.0
               -0.51276119519639,                0.35116604195594,                            -0.12927205310229126,                             0.06738690288234532,                             0.16291059929679297,                             0.10770796525211616,-1.0000000000000001e+132,  2.969656376767377,-1.0000000000000001e+132,   0.0
               -0.40776519588311,               -0.29302366672144,                             0.06504320973918776,                            0.001358959472819931,                            -0.01402426055480571,                            -0.24195107551046777,-1.0000000000000001e+131, 3.1484734364402938,-1.0000000000000001e+131,   0.0
               -0.43604549327564,                0.45930214525849,                           -0.030890907147579045,                            -0.05037137939335983,                            -0.03574538618126595,                             -0.0899689332404766,                 -1e+130, 0.6431832794033658,                 -1e+130,   0.0
                0.15603447340377,                0.51108908562509,                              0.2326312675973366,                           -0.010233101749981295,                            -0.09329097152244405,                             0.04777067495682223,                 -1e+129, 3.2603632894400456,                 -1e+129,   0.0
               -0.18508971059571,                0.29179225204252,                            -0.10955202524809766,                             0.18947370713646425,                            -0.07755327705700792,                             0.13307465061287313,                 -1e+128,  3.581265267500686,                 -1e+128,   0.0
                0.23601200677611,               -0.27293803226258,                            -0.04300046717607727,                             0.18986936581081493,                            -0.13195357169079924,                            -0.01921879568119442,-1.0000000000000001e+127, 2.7840261720078168,-1.0000000000000001e+127,   0.0
                0.42115849349852,                0.46447952879403,                            -0.06452321546609947,                            -0.02213640916221791,                             0.12738903404131274,                            -0.07332688226184754,-1.0000000000000001e+126, 1.3129031800451703,-1.0000000000000001e+126,   0.0
                0.21846915001519,                0.34830101004644,                            -0.05541198288149117,                             0.14009438049471104,                            0.014038277145994085,                            -0.16906822057572737,-1.0000000000000001e+125,  2.573902986346304,-1.0000000000000001e+125,   0.0
               -0.29466283802305,               -0.23513210037943,                            -0.04583559446767208,                            0.026890023202021423,                            -0.07821509650423361,                            -0.04182295218632082,-1.0000000000000001e+124, 0.5345367859377997,-1.0000000000000001e+124,   0.0
               -0.38772352954183,               -0.21656214417845,                            -0.11370111775415186,                            0.011262429722010955,                            0.008576947382192711,                            -0.06605449742317532,-1.0000000000000001e+123, 0.8745773579005958,-1.0000000000000001e+123,   0.0
               -0.54430867366955,               -0.58340657036239,                            -0.15923818745696822,                             -0.2388807093526987,                            -0.09158260925411624,                             0.09706315934790433,-1.0000000000000002e+122, 5.0114712432908926,-1.0000000000000002e+122,   0.0
                -0.2345628525868,               -0.58296191338694,                             0.14336005208502287,                           -0.035430034833266975,                              0.0755370236523733,                             0.01620055931803545,-1.0000000000000002e+121, 1.3887845983291682,-1.0000000000000002e+121,   0.0
                0.50139636753187,                0.24354611737382,                             0.11391977021829414,                            -0.07056255396100244,                            -0.08553323934203466,                            -0.22517483861775034,-1.0000000000000001e+120,     3.798821552348,-1.0000000000000001e+120,   0.0
               -0.58662976940614,                0.38325986343628,                            -0.12671818292157877,                             0.12438284197460606,                             -0.0798049194844959,                              0.0664318186753167,-1.0000000000000001e+119,  2.115530048353177,-1.0000000000000001e+119,   0.0
                0.37456552454594,                0.06951055264256,                             0.08027000835458516,                              0.0655665799068908,                           0.0056175946045592395,                             0.05128388689068825,-1.0000000000000002e+118, 0.6701922532844973,-1.0000000000000002e+118,   0.0
               -0.16499797506293,                0.12729112362723,                             0.15097714942333726,                           -0.043945596926403444,                           -0.006848903573783246,                          0.00046362454111501016,-1.0000000000000002e+117, 1.2386218782546363,-1.0000000000000002e+117,   0.0
               -0.16450893427663,                0.41380187957959,                              0.1343596212761899,                            -0.09693051057529821,                            -0.11475430833801037,                            -0.06005690755161157,-1.0000000000000002e+116,  2.211170756833357,-1.0000000000000002e+116,   0.0
                0.54433513978805,                -0.2449722985431,                             0.03878827875647034,                            -0.07410691814785572,                             -0.1317078604739677,                              0.0774164210892962,-1.0000000000000002e+115,    1.5168314325584,-1.0000000000000002e+115,   0.0
